5.801507537688442	2431.0
5.804522613065327	2497.0
5.807537688442211	2534.0
5.8105527638190955	2609.0
5.81356783919598	2692.0
5.816582914572864	2639.0
5.819597989949749	2708.0
5.8226130653266335	2871.0
5.825628140703517	3008.0
5.828643216080402	3073.0
5.831658291457287	3266.0
5.834673366834171	3314.0
5.837688442211055	3332.0
5.84070351758794	3567.0
5.843718592964824	3707.0
5.846733668341709	3764.0
5.849748743718593	3859.0
5.852763819095477	4069.0
5.855778894472362	4170.0
5.858793969849247	4352.0
5.86180904522613	4483.0
5.864824120603015	4616.0
5.8678391959799	4652.0
5.870854271356784	4899.0
5.8738693467336685	4970.0
5.876884422110553	5411.0
5.879899497487437	5563.0
5.882914572864322	5732.0
5.8859296482412065	5900.0
5.88894472361809	6290.0
5.891959798994975	6367.0
5.89497487437186	6785.0
5.897989949748744	6887.0
5.901005025125628	7250.0
5.904020100502512	7434.0
5.907035175879397	7776.0
5.910050251256282	8228.0
5.913065326633165	8536.0
5.91608040201005	8975.0
5.919095477386935	9365.0
5.922110552763819	9762.0
5.925125628140703	10269.0
5.928140703517588	10747.0
5.931155778894472	11141.0
5.934170854271357	11690.0
5.937185929648241	12524.0
5.940201005025125	12774.0
5.94321608040201	13490.0
5.946231155778895	14187.0
5.9492462311557786	15034.0
5.952261306532663	15822.0
5.955276381909548	16888.0
5.958291457286432	17682.0
5.961306532663317	18751.0
5.964321608040201	19848.0
5.967336683417085	20824.0
5.97035175879397	21951.0
5.973366834170855	23018.0
5.976381909547738	24173.0
5.979396984924623	25498.0
5.982412060301508	26606.0
5.985427135678392	28003.0
5.988442211055276	28863.0
5.991457286432161	29646.0
5.994472361809045	30320.0
5.99748743718593	30401.0
6.000502512562814	29401.0
6.003517587939698	27874.0
6.006532663316583	25539.0
6.009547738693468	22413.0
6.0125628140703515	18930.0
6.015577889447236	15024.0
6.018592964824121	11566.0
6.021608040201005	8603.0
6.0246231155778895	6358.0
6.027638190954774	4362.0
6.030653266331658	3168.0
6.033668341708543	2264.0
6.0366834170854275	1683.0
6.039698492462311	1222.0
6.042713567839196	951.0
6.045728643216081	701.0
6.048743718592965	546.0
6.051758793969849	444.0
6.054773869346733	338.0
6.057788944723618	296.0
6.060804020100503	223.0
6.0638190954773865	213.0
6.066834170854271	185.0
6.069849246231156	153.0
6.07286432160804	127.0
6.0758793969849245	97.0
6.078894472361809	94.0
6.081909547738693	100.0
6.084924623115578	71.0
6.0879396984924625	62.0
6.090954773869346	72.0
6.093969849246231	48.0
6.096984924623116	53.0
6.1	44.0
6.103015075376884	33.0
6.106030150753769	33.0
6.109045226130653	20.0
6.112060301507538	27.0
6.115075376884422	31.0
6.118090452261306	19.0
6.121105527638191	25.0
6.124120603015076	13.0
6.1271356783919595	11.0
6.130150753768844	19.0
6.133165829145729	11.0
6.136180904522613	10.0
6.1391959798994975	17.0
6.142211055276382	7.0
6.145226130653266	18.0
6.148241206030151	6.0
6.1512562814070355	11.0
6.154271356783919	11.0
6.157286432160804	8.0
6.160301507537689	13.0
6.163316582914573	7.0
6.166331658291457	4.0
6.169346733668342	4.0
6.172361809045226	6.0
6.175376884422111	8.0
6.178391959798995	6.0
6.181407035175879	5.0
6.184422110552764	2.0
6.187437185929649	0.0
6.1904522613065325	1.0
6.193467336683417	4.0
6.196482412060302	2.0
6.199497487437186	3.0
6.2025125628140705	1.0
6.205527638190954	1.0
6.208542713567839	1.0
6.211557788944724	2.0
6.214572864321608	3.0
6.217587939698492	1.0
6.220603015075377	2.0
6.223618090452261	2.0
6.226633165829146	1.0
6.22964824120603	1.0
6.232663316582914	0.0
6.235678391959799	0.0
6.238693467336684	0.0
6.2417085427135675	1.0
6.244723618090452	2.0
6.247738693467337	1.0
6.250753768844221	0.0
6.2537688442211055	0.0
6.25678391959799	1.0
6.259798994974874	0.0
6.262814070351759	2.0
6.2658291457286435	0.0
6.268844221105527	1.0
6.271859296482412	1.0
6.274874371859297	0.0
6.277889447236181	0.0
6.280904522613065	0.0
6.28391959798995	1.0
6.286934673366834	1.0
6.289949748743719	0.0
6.292964824120603	0.0
6.295979899497487	0.0
6.298994974874372	0.0
6.302010050251257	1.0
6.30502512562814	1.0
6.308040201005025	0.0
6.31105527638191	1.0
6.314070351758794	0.0
6.317085427135678	0.0
6.320100502512563	0.0
6.323115577889447	0.0
6.326130653266332	0.0
6.3291457286432165	0.0
6.3321608040201	1.0
6.335175879396985	0.0
6.33819095477387	0.0
6.341206030150754	0.0
6.344221105527638	1.0
6.347236180904523	1.0
6.350251256281407	0.0
6.353266331658292	0.0
6.356281407035176	0.0
6.35929648241206	0.0
6.362311557788945	0.0
6.36532663316583	1.0
6.368341708542713	1.0
6.371356783919598	0.0
6.374371859296482	1.0
6.377386934673367	0.0
6.380402010050251	1.0
6.383417085427135	0.0
6.38643216080402	0.0
6.389447236180905	2.0
6.3924623115577885	0.0
6.395477386934673	0.0
6.398492462311558	0.0
